country;country_code;population;indicator;weekly_count_cases;weekly_count_death;year_week;rate_14_day_cases;rate_14_day_death;cumulative_count_cases;cumulative_count_death;death_general_men;death_general_woman;union_key;FirstDose;TargetGroup
Germany;DEU;83155031;cases;65349;460;2021-41;148.3458048;10.34212831;4383349;95539;9508;9403;Germany2021-41;23760;1_Age60+
Germany;DEU;83155031;cases;97726;601;2021-42;196.1096016;12.75930016;4481075;96140;9875;9880;Germany2021-42;20860;1_Age60+
Germany;DEU;83155031;cases;137018;861;2021-43;282.2968102;17.58161812;4618093;97001;10134;10125;Germany2021-43;23181;1_Age60+
Germany;DEU;83155031;cases;177872;1199;2021-44;378.6782305;24.77300502;4795965;98200;10260;10058;Germany2021-44;22164;1_Age60+
Germany;DEU;83155031;cases;271182;1585;2021-45;540.0202424;33.47963396;5067147;99785;10510;10486;Germany2021-45;29368;1_Age60+
Germany;DEU;83155031;cases;351669;1991;2021-46;749.0238324;43.00401259;5418816;101776;11122;11133;Germany2021-46;37672;1_Age60+
Germany;DEU;83155031;cases;403330;2492;2021-47;907.941457;53.91135023;5822146;104268;11679;11481;Germany2021-47;58241;1_Age60+
Germany;DEU;83155031;cases;388174;2841;2021-48;951.8413865;64.13322124;6210320;107109;12302;11781;Germany2021-48;63106;1_Age60+
Germany;DEU;83155031;cases;338135;2652;2021-49;873.4396359;66.05733813;6548455;109761;12011;11882;Germany2021-49;56990;1_Age60+
Germany;DEU;83155031;cases;273575;2513;2021-50;735.6259659;62.1128985;6822030;112274;11479;11316;Germany2021-50;51461;1_Age60+
Germany;DEU;83155031;cases;193882;2039;2021-51;562.1511944;54.74112565;7015912;114313;11212;11112;Germany2021-51;25497;1_Age60+
Germany;DEU;83155031;cases;208736;1581;2021-52;484.1775599;43.53314474;7224648;115894;10969;11032;Germany2021-52;13041;1_Age60+
Germany;DEU;83155031;cases;338072;1250;2022-01;657.5765692;34.0448433;7562720;117144;10297;10375;Germany2022-01;18457;1_Age60+
Germany;DEU;83155031;cases;486016;944;2022-02;991.026027;26.38445291;8048736;118088;9990;9796;Germany2022-02;21400;1_Age60+
Germany;DEU;83155031;cases;796556;879;2022-03;1542.386533;21.92290687;8845292;118967;9933;9783;Germany2022-03;18903;1_Age60+
Germany;DEU;83155031;cases;1112847;904;2022-04;2296.196607;21.44187764;9958139;119871;10188;9884;Germany2022-04;15062;1_Age60+
Germany;DEU;83155031;cases;1292682;1074;2022-05;2892.824368;23.78689511;11250821;120945;10354;10206;Germany2022-05;9920;1_Age60+
Germany;DEU;83155031;cases;1310239;1326;2022-06;3130.202669;28.86175342;12561060;122271;10131;10207;Germany2022-06;7445;1_Age60+
Germany;DEU;83155031;cases;1193523;1559;2022-07;3010.956727;34.69423275;13754583;123830;10445;10551;Germany2022-07;5953;1_Age60+
Germany;DEU;83155031;cases;1092978;1527;2022-08;2749.684502;37.1114046;14847561;125357;10098;10155;Germany2022-08;6439;1_Age60+
Germany;DEU;83155031;cases;1131372;1519;2022-09;2674.943384;36.63037538;15978933;126876;10278;10295;Germany2022-09;7342;1_Age60+
Germany;DEU;83155031;cases;1407534;1481;2022-10;3053.219955;36.07719177;17386467;128357;10610;10392;Germany2022-10;6410;1_Age60+
Germany;DEU;83155031;cases;1578353;1608;2022-11;3590.747263;37.14748179;18964820;129965;10497;10575;Germany2022-11;4321;1_Age60+
Germany;DEU;83155031;cases;1584573;1770;2022-12;3803.649595;40.62291793;20549393;131735;10430;10518;Germany2022-12;4022;1_Age60+
Germany;DEU;83155031;cases;1291066;1652;2022-13;3458.165989;41.15205008;21840459;133387;10200;10416;Germany2022-13;3515;1_Age60+
Germany;DEU;83155031;cases;981624;1385;2022-14;2733.075765;36.5221438;22822083;134772;10495;10178;Germany2022-14;2698;1_Age60+
Germany;DEU;83155031;cases;777818;1213;2022-15;2115.857548;31.24284807;23599901;135985;9981;10051;Germany2022-15;1831;1_Age60+
Germany;DEU;83155031;cases;731251;965;2022-16;1814.765724;26.19204122;24331152;136950;9761;9603;Germany2022-16;1364;1_Age60+
Germany;DEU;83155031;cases;595791;780;2022-17;1595.864957;20.98489988;24926943;137730;9570;9416;Germany2022-17;3552;1_Age60+
Germany;DEU;83155031;cases;470958;618;2022-18;1282.843608;16.81197136;25397901;138348;9349;9473;Germany2022-18;1675;1_Age60+
Germany;DEU;83155031;cases;408808;481;2022-19;1057.98289;13.21627792;25806709;138829;9382;9442;Germany2022-19;1428;1_Age60+
Germany;DEU;83155031;cases;292477;285;2022-20;843.3464477;9.211709632;26099186;139114;:;:;Germany2022-20;1064;1_Age60+
Germany;DEU;83155031;cases;186390;209;2022-21;575.872553;5.940710911;26285576;139323;:;:;Germany2022-21;980;1_Age60+
Germany;DEU;83155031;cases;211035;63;2022-22;477.932598;3.27099872;26496611;139386;:;:;Germany2022-22;0;
Spain;ESP;47398695;cases;0;0;2020-01;;0;0;0;4392;4318;Spain2020-01;0;
Spain;ESP;47398695;cases;0;0;2020-02;0;0;0;0;4643;4755;Spain2020-02;0;
Spain;ESP;47398695;cases;2;0;2020-03;0.004219525;0;2;0;4895;5022;Spain2020-03;0;
Spain;ESP;47398695;cases;1;0;2020-04;0.006329288;0;3;0;5061;4893;Spain2020-04;0;
Spain;ESP;47398695;cases;2;0;2020-05;0.006329288;0;5;0;5005;4969;Spain2020-05;0;
Spain;ESP;47398695;cases;2;0;2020-06;0.008439051;0;7;0;4561;4631;Spain2020-06;0;
Spain;ESP;47398695;cases;4;1;2020-07;0.012658576;0.021097627;11;1;4467;4372;Spain2020-07;0;
Spain;ESP;47398695;cases;8;0;2020-08;0.025317153;0.021097627;19;1;4181;4232;Spain2020-08;0;
Spain;ESP;47398695;cases;129;0;2020-09;0.289037494;0;148;1;4288;4091;Spain2020-09;0;
Spain;ESP;47398695;cases;1423;24;2020-10;3.274351752;0.506343054;1571;25;4354;4111;Spain2020-10;0;
Spain;ESP;47398695;cases;11604;457;2020-11;27.48387904;10.14795871;13175;482;4872;4609;Spain2020-11;0;
Spain;ESP;47398695;cases;36404;2432;2020-12;101.285489;60.95104517;49579;2914;6900;5943;Spain2020-12;0;
Spain;ESP;47398695;cases;59359;5663;2020-13;202.037208;170.7852927;108938;8577;10518;9310;Spain2020-13;0;
Spain;ESP;47398695;cases;44422;5841;2020-14;218.9532855;242.7071041;153360;14418;10536;10431;Spain2020-14;0;
Spain;ESP;47398695;cases;30596;4766;2020-15;158.2701802;223.7825324;183956;19184;8169;9156;Spain2020-15;0;
Spain;ESP;47398695;cases;21248;3576;2020-16;109.3785388;175.9964067;205204;22760;6155;7089;Spain2020-16;0;
Spain;ESP;47398695;cases;14573;2386;2020-17;75.57381063;125.7840538;219777;25146;5047;5405;Spain2020-17;0;
Spain;ESP;47398695;cases;8100;1551;2020-18;47.8346503;83.06135855;227877;26697;4402;4606;Spain2020-18;0;
Spain;ESP;47398695;cases;5630;1069;2020-19;28.96704224;55.27578344;233507;27766;4107;4351;Spain2020-19;0;
Spain;ESP;47398695;cases;4887;611;2020-20;22.1883746;35.44401381;238394;28377;3795;3741;Spain2020-20;0;
Spain;ESP;47398695;cases;4421;454;2020-21;19.63767146;22.46897304;242815;28831;3811;3832;Spain2020-21;0;
Spain;ESP;47398695;cases;3832;340;2020-22;17.41187178;16.75151605;246647;29171;3890;3730;Spain2020-22;0;
Spain;ESP;47398695;cases;3035;242;2020-23;14.48774064;12.27881907;249682;29413;3641;3503;Spain2020-23;0;
Spain;ESP;47398695;cases;2356;164;2020-24;11.37373086;8.56563667;252038;29577;3466;3383;Spain2020-24;0;
Spain;ESP;47398695;cases;2207;115;2020-25;9.626847321;5.886238007;254245;29692;3481;3551;Spain2020-25;0;
Spain;ESP;47398695;cases;2366;62;2020-26;9.647944949;3.734280026;256611;29754;3736;3776;Spain2020-26;0;
Spain;ESP;47398695;cases;2814;47;2020-27;10.92857092;2.299641372;259425;29801;3777;3858;Spain2020-27;0;
Spain;ESP;47398695;cases;4880;29;2020-28;16.23251442;1.603419672;264305;29830;3881;3851;Spain2020-28;0;
Spain;ESP;47398695;cases;10318;25;2020-29;32.06417392;1.139271872;274623;29855;3745;3817;Spain2020-29;0;
Spain;ESP;47398695;cases;14681;50;2020-30;52.7419584;1.582322045;289304;29905;3967;3860;Spain2020-30;0;
Spain;ESP;47398695;cases;20469;89;2020-31;74.15815984;2.93257019;309773;29994;4201;4388;Spain2020-31;0;
Spain;ESP;47398695;cases;28349;153;2020-32;102.9943968;5.105625798;338122;30147;4008;4386;Spain2020-32;0;
Spain;ESP;47398695;cases;40219;209;2020-33;144.6622106;7.63734107;378341;30356;4100;4070;Spain2020-33;0;
Spain;ESP;47398695;cases;52178;311;2020-34;194.9357466;10.97076618;430519;30667;3997;3889;Spain2020-34;0;
Spain;ESP;47398695;cases;61172;395;2020-35;239.1416051;14.89492485;491691;31062;3971;3983;Spain2020-35;0;
Spain;ESP;47398695;cases;65514;515;2020-36;267.2774008;19.19884081;557205;31577;3986;3791;Spain2020-36;0;
Spain;ESP;47398695;cases;74102;684;2020-37;294.5566328;25.29605509;631307;32261;4085;3913;Spain2020-37;0;
Spain;ESP;47398695;cases;80912;840;2020-38;327.0427593;32.15278395;712219;33101;4098;4070;Spain2020-38;0;
Spain;ESP;47398695;cases;72591;890;2020-39;323.8549078;36.49889517;784810;33991;4246;3818;Spain2020-39;0;
Spain;ESP;47398695;cases;65190;946;2020-40;290.6852182;38.73524366;850000;34937;4308;3880;Spain2020-40;0;
Spain;ESP;47398695;cases;77828;953;2020-41;301.7340456;40.06439418;927828;35890;4432;4161;Spain2020-41;0;
Spain;ESP;47398695;cases;91265;1054;2020-42;356.7461087;42.34293792;1019093;36944;4530;4064;Spain2020-42;0;
Spain;ESP;47398695;cases;135554;1387;2020-43;478.5342719;51.49930816;1154647;38331;4849;4621;Spain2020-43;0;
Spain;ESP;47398695;cases;145244;1802;2020-44;592.4171541;67.28033335;1299891;40133;4960;4636;Spain2020-44;0;
Spain;ESP;47398695;cases;133386;2304;2020-45;587.8431885;86.62685755;1433277;42437;5342;4974;Spain2020-45;0;
Spain;ESP;47398695;cases;112150;2357;2020-46;518.0227008;98.33604069;1545427;44794;5110;4920;Spain2020-46;0;
Spain;ESP;47398695;cases;81314;2190;2020-47;408.1631361;95.93091118;1626741;46984;4936;4759;Spain2020-47;0;
Spain;ESP;47398695;cases;58665;1880;2020-48;295.3224767;85.86734297;1685406;48864;4991;4543;Spain2020-48;0;
Spain;ESP;47398695;cases;50733;1530;2020-49;230.8038228;71.94290898;1736139;50394;4865;4676;Spain2020-49;0;
Spain;ESP;47398695;cases;50710;1366;2020-50;214.0206603;61.09872856;1786849;51760;4901;4633;Spain2020-50;0;
Spain;ESP;47398695;cases;68437;1159;2020-51;251.3718996;53.27150885;1855286;52919;4737;4550;Spain2020-51;0;
Spain;ESP;47398695;cases;66223;1178;2020-52;284.1006488;49.30515492;1921509;54097;4728;4287;Spain2020-52;0;
Spain;ESP;47398695;cases;99024;1299;2020-53;348.6319613;52.25882274;2020533;55396;4933;4591;Spain2020-53;0;ALL
Spain;ESP;47398695;cases;160574;1572;2021-01;547.6901843;60.57128788;2181107;56968;5362;5117;Spain2021-01;0;ALL
Spain;ESP;47398695;cases;234159;2320;2021-02;832.7929704;82.11196532;2415266;59288;6113;5749;Spain2021-02;7268;ALL
Spain;ESP;47398695;cases;244762;3405;2021-03;1010.409675;120.7839161;2660028;62693;6630;6320;Spain2021-03;18449;ALL
Spain;ESP;47398695;cases;202249;3823;2021-04;943.0871462;152.4936499;2862277;66516;6614;6089;Spain2021-04;0;ALL
Spain;ESP;47398695;cases;130441;3320;2021-05;701.8969615;150.7003516;2992718;69836;6016;5561;Spain2021-05;53073;ALL
Spain;ESP;47398695;cases;75654;2469;2021-06;434.8115491;122.1341642;3068372;72305;5428;4947;Spain2021-06;42868;ALL
Spain;ESP;47398695;cases;50379;1692;2021-07;265.8997257;87.78722705;3118751;73997;4976;4513;Spain2021-07;285321;ALL
Spain;ESP;47398695;cases;38961;1318;2021-08;188.486202;63.50385807;3157712;75315;4792;4245;Spain2021-08;10316;ALL
Spain;ESP;47398695;cases;33651;940;2021-09;153.1940911;47.63844237;3191363;76255;4500;4046;Spain2021-09;296444;ALL
Spain;ESP;47398695;cases;32490;726;2021-10;139.5418165;35.14864702;3223853;76981;4436;3889;Spain2021-10;294522;ALL
Spain;ESP;47398695;cases;34076;598;2021-11;140.4384657;27.9332585;3257929;77579;4210;3870;Spain2021-11;0;ALL
Spain;ESP;47398695;cases;42852;536;2021-12;162.299827;23.92470932;3300781;78115;4332;3867;Spain2021-12;237545;ALL
Spain;ESP;47398695;cases;43334;547;2021-13;181.8320104;22.84873033;3344115;78662;4220;3980;Spain2021-13;434724;ALL
Spain;ESP;47398695;cases;60100;568;2021-14;218.2211979;23.5238544;3404215;79230;4133;3946;Spain2021-14;1013854;ALL
Spain;ESP;47398695;cases;58969;578;2021-15;251.2073381;24.17788085;3463184;79808;4048;3910;Spain2021-15;535711;ALL
Spain;ESP;47398695;cases;58041;527;2021-16;246.8633366;23.31287813;3521225;80335;4185;3909;Spain2021-16;84360;ALL
Spain;ESP;47398695;cases;52991;462;2021-17;234.2511751;20.86555337;3574216;80797;4062;3805;Spain2021-17;98209;ALL
Spain;ESP;47398695;cases;41923;460;2021-18;200.2460194;19.45201234;3616139;81257;4153;3914;Spain2021-18;165900;ALL
Spain;ESP;47398695;cases;34719;366;2021-19;161.6964349;17.42664012;3650858;81623;4018;3726;Spain2021-19;917975;ALL
Spain;ESP;47398695;cases;32367;263;2021-20;141.5355423;13.27040755;3683225;81886;3942;3673;Spain2021-20;287399;ALL
Spain;ESP;47398695;cases;30848;186;2021-21;133.3686508;9.472834642;3714073;82072;3841;3597;Spain2021-21;116697;ALL
Spain;ESP;47398695;cases;28306;211;2021-22;124.8009043;8.375758025;3742379;82283;3744;3611;Spain2021-22;114376;ALL
Spain;ESP;47398695;cases;24336;144;2021-23;111.0621295;7.489657679;3766715;82427;3878;3835;Spain2021-23;231677;ALL
Spain;ESP;47398695;cases;23617;129;2021-24;101.169452;5.759652244;3790332;82556;3893;3914;Spain2021-24;197294;ALL
Spain;ESP;47398695;cases;29792;115;2021-25;112.6803175;5.147821053;3820124;82671;3741;3545;Spain2021-25;82083;ALL
Spain;ESP;47398695;cases;78957;90;2021-26;229.4345868;4.32501359;3899081;82761;3916;3639;Spain2021-26;5720;ALL
Spain;ESP;47398695;cases;135307;90;2021-27;452.0462009;3.797572908;4034388;82851;3799;3744;Spain2021-27;5739;ALL
Spain;ESP;47398695;cases;176685;168;2021-28;658.2290926;5.443187835;4211073;83019;3836;3728;Spain2021-28;463328;ALL
Spain;ESP;47398695;cases;185943;385;2021-29;765.059038;11.66698788;4397016;83404;4348;4131;Spain2021-29;2728;ALL
Spain;ESP;47398695;cases;157845;559;2021-30;725.3111082;19.91616014;4554861;83963;4223;4144;Spain2021-30;2818;ALL
Spain;ESP;47398695;cases;119276;696;2021-31;584.6595566;26.47752222;4674137;84659;4417;4225;Spain2021-31;47128;ALL
Spain;ESP;47398695;cases;90757;802;2021-32;443.1197948;31.60424564;4764894;85461;4580;4276;Spain2021-32;87219;ALL
Spain;ESP;47398695;cases;68530;714;2021-33;336.0577754;31.98400294;4833424;86175;4403;4356;Spain2021-33;423;ALL
Spain;ESP;47398695;cases;51921;635;2021-34;254.1230302;28.46069918;4885345;86810;4145;4074;Spain2021-34;262;ALL
Spain;ESP;47398695;cases;34239;543;2021-35;181.7771565;24.85300492;4919584;87353;4077;3862;Spain2021-35;7832;ALL
Spain;ESP;47398695;cases;23196;418;2021-36;121.1742222;20.2748198;4942780;87771;3996;3904;Spain2021-36;182540;ALL
Spain;ESP;47398695;cases;17863;351;2021-37;86.62474779;16.22407537;4960643;88122;3857;3655;Spain2021-37;28418;ALL
Spain;ESP;47398695;cases;14470;231;2021-38;68.21495824;12.27881907;4975113;88353;3843;3592;Spain2021-38;4456;ALL
Spain;ESP;47398695;cases;12146;179;2021-39;56.15344473;8.650027179;4987259;88532;3892;3663;Spain2021-39;3412;ALL
Spain;ESP;47398695;cases;10340;146;2021-40;47.44012467;6.856728861;4997599;88678;3898;3631;Spain2021-40;53878;ALL
Spain;ESP;47398695;cases;10622;124;2021-41;44.22484627;5.696359362;5008221;88802;3913;3677;Spain2021-41;17;ALL
Spain;ESP;47398695;cases;12402;120;2021-42;48.57517702;5.147821053;5020623;88922;3842;3903;Spain2021-42;9;ALL
Spain;ESP;47398695;cases;13428;100;2021-43;54.49517123;4.641477998;5034051;89022;4107;4075;Spain2021-43;15;ALL
Spain;ESP;47398695;cases;16057;95;2021-44;62.20635399;4.114037317;5050108;89117;3972;3847;Spain2021-44;590;ALL
Spain;ESP;47398695;cases;25448;157;2021-45;87.56570197;5.316602071;5075556;89274;4320;4403;Spain2021-45;6759;ALL
Spain;ESP;47398695;cases;40654;148;2021-46;139.4595358;6.434776316;5116210;89422;4392;4394;Spain2021-46;44416;ALL
Spain;ESP;47398695;cases;59181;184;2021-47;210.6281618;7.004412252;5175391;89606;4505;4343;Spain2021-47;194;ALL
Spain;ESP;47398695;cases;89686;277;2021-48;314.0740478;9.72600617;5265077;89883;4673;4704;Spain2021-48;3;ALL
Spain;ESP;47398695;cases;115531;338;2021-49;432.9591775;12.97504077;5380608;90221;4700;4312;Spain2021-49;22456;ALL
Spain;ESP;47398695;cases;229802;473;2021-50;728.5706917;17.11017571;5610410;90694;4838;4651;Spain2021-50;28882;ALL
Spain;ESP;47398695;cases;490059;556;2021-51;1518.735906;21.70945846;6100469;91250;5006;4774;Spain2021-51;26602;ALL
Spain;ESP;47398695;cases;791186;690;2021-52;2703.122945;26.28764357;6891655;91940;4941;4886;Spain2021-52;30;ALL
Spain;ESP;47398695;cases;889023;915;2022-01;3544.842321;33.86169176;7780678;92855;5091;4845;Spain2022-01;11483;ALL
Spain;ESP;47398695;cases;954252;1276;2022-02;3888.87289;46.22490134;8734930;94131;5399;5296;Spain2022-02;0;ALL
Spain;ESP;47398695;cases;845658;1481;2022-03;3797.383029;58.16615837;9580588;95612;5579;5270;Spain2022-03;17;ALL
Spain;ESP;47398695;cases;624879;1670;2022-04;3102.484151;66.47862351;10205467;97282;5931;5297;Spain2022-04;11237;ALL
Spain;ESP;47398695;cases;382638;1644;2022-05;2125.621813;69.91753676;10588105;98926;5610;5281;Spain2022-05;9157;ALL
Spain;ESP;47398695;cases;243573;1370;2022-06;1321.156627;63.58824858;10831678;100296;5106;4925;Spain2022-06;7123;ALL
Spain;ESP;47398695;cases;157909;911;2022-07;847.031759;48.12368779;10989587;101207;4757;4512;Spain2022-07;5923;ALL
Spain;ESP;47398695;cases;117420;638;2022-08;580.8788617;32.68022463;11107007;101845;4532;4412;Spain2022-08;4767;ALL
Spain;ESP;47398695;cases;110513;520;2022-09;480.8845476;24.43105237;11217520;102365;4310;4319;Spain2022-09;30;ALL
Spain;ESP;47398695;cases;109401;433;2022-10;463.9663603;20.10603878;11326921;102798;4362;4145;Spain2022-10;3819;ALL
Spain;ESP;47398695;cases;116004;365;2022-11;475.5510674;16.83590656;11442925;103163;4341;4190;Spain2022-11;0;ALL
Spain;ESP;47398695;cases;119806;289;2022-12;497.5031486;13.79784823;11562731;103452;4356;4182;Spain2022-12;1164;ALL
Spain;ESP;47398695;cases;65812;278;2022-13;391.6099378;11.96235466;11628543;103730;4379;4117;Spain2022-13;4;ALL
Spain;ESP;47398695;cases;70620;305;2022-14;287.8391483;12.2999167;11699163;104035;4365;4337;Spain2022-14;1973;ALL
Spain;ESP;47398695;cases;72745;344;2022-15;302.4661333;13.6923601;11771908;104379;4468;4224;Spain2022-15;345;ALL
Spain;ESP;47398695;cases;100751;362;2022-16;366.035394;14.89492485;11872659;104741;4240;4138;Spain2022-16;0;ALL
Spain;ESP;47398695;cases;117213;371;2022-17;459.8523229;15.46456079;11989872;105112;4339;4162;Spain2022-17;560;ALL
Spain;ESP;47398695;cases;118020;423;2022-18;496.2858155;16.75151605;12107892;105535;4303;4159;Spain2022-18;0;ALL
Spain;ESP;47398695;cases;120362;486;2022-19;502.9294583;19.17774318;12228254;106021;4397;4382;Spain2022-19;0;ALL
Spain;ESP;47398695;cases;98000;420;2022-20;460.6920085;19.1144503;12326254;106441;4338;4491;Spain2022-20;737;ALL
Spain;ESP;47398695;cases;76763;311;2022-21;368.7084634;15.42236553;12403017;106752;3921;4014;Spain2022-21;0;ALL
Spain;ESP;47398695;cases;67909;194;2022-22;305.2235932;10.65430177;12470926;106946;:;:;Spain2022-22;0;
France;FRA;67656682;cases;0;0;2020-01;;0;0;0;6361;6618;France2020-01;0;
France;FRA;67656682;cases;0;0;2020-02;0;0;0;0;6663;6772;France2020-02;0;
France;FRA;67656682;cases;0;0;2020-03;0;0;0;0;6359;6476;France2020-03;0;
France;FRA;67656682;cases;3;0;2020-04;0.004434152;0;3;0;6178;6407;France2020-04;0;
France;FRA;67656682;cases;3;1;2020-05;0.008868304;0.014780506;6;1;6458;6328;France2020-05;0;
France;FRA;67656682;cases;6;0;2020-06;0.013302455;0.014780506;12;1;6304;6356;France2020-06;0;
France;FRA;67656682;cases;0;0;2020-07;0.008868304;0;12;1;6251;6258;France2020-07;0;
France;FRA;67656682;cases;4;0;2020-08;0.005912202;0;16;1;6073;6030;France2020-08;0;
France;FRA;67656682;cases;133;0;2020-09;0.202492933;0;149;1;6061;6219;France2020-09;0;
France;FRA;67656682;cases;981;0;2020-10;1.646548378;0;1130;1;6277;6133;France2020-10;0;
France;FRA;67656682;cases;4297;43;2020-11;7.801151112;0.635561762;5427;44;6389;6421;France2020-11;0;
France;FRA;67656682;cases;11266;670;2020-12;23.00290162;10.53850084;16693;714;7074;7131;France2020-12;0;
France;FRA;67656682;cases;23485;2002;2020-13;51.3637367;39.49351226;40178;2716;8492;7946;France2020-13;0;
France;FRA;67656682;cases;31002;3287;2020-14;80.53454351;78.17409668;71180;6003;9602;9450;France2020-14;0;
France;FRA;67656682;cases;25898;3348;2020-15;84.10107962;98.06865787;97078;9351;8757;9029;France2020-15;0;
France;FRA;67656682;cases;16220;2741;2020-16;62.25253553;89.99850155;113298;12092;7521;8137;France2020-16;0;
France;FRA;67656682;cases;11120;2101;2020-17;40.40990364;71.56721046;124418;14193;6514;6532;France2020-17;0;
France;FRA;67656682;cases;6144;1408;2020-18;25.51706571;51.86479585;130562;15601;5701;5833;France2020-18;0;
France;FRA;67656682;cases;4046;1062;2020-19;15.0613357;36.50785003;134608;16663;5624;5683;France2020-19;0;
France;FRA;67656682;cases;3392;815;2020-20;10.99374043;27.74300992;138000;17478;5542;5467;France2020-20;0;
France;FRA;67656682;cases;4668;566;2020-21;11.9130879;20.4118789;142668;18044;5815;5561;France2020-21;0;
France;FRA;67656682;cases;4012;474;2020-22;12.82947928;15.37172633;146680;18518;5412;5284;France2020-22;0;
France;FRA;67656682;cases;3170;335;2020-23;10.61535947;11.95742942;149850;18853;5352;5288;France2020-23;0;
France;FRA;67656682;cases;3284;263;2020-24;9.539338627;8.838742639;153134;19116;5362;5294;France2020-24;0;
France;FRA;67656682;cases;3559;164;2020-25;10.11430031;6.311276098;156693;19280;5380;5329;France2020-25;0;
France;FRA;67656682;cases;3575;123;2020-26;10.54441304;4.242005246;160268;19403;5744;5637;France2020-26;0;
France;FRA;67656682;cases;3834;105;2020-27;10.95087696;3.369955387;164102;19508;5230;5056;France2020-27;0;
France;FRA;67656682;cases;4005;133;2020-28;11.58643872;3.517760448;168107;19641;5262;5327;France2020-28;0;
France;FRA;67656682;cases;4513;105;2020-29;12.59003508;3.517760448;172620;19746;5279;5115;France2020-29;0;
France;FRA;67656682;cases;6639;113;2020-30;16.48322039;3.222150327;179259;19859;5472;5350;France2020-30;0;
France;FRA;67656682;cases;8517;90;2020-31;22.40133502;3.000442735;187776;19949;5621;5530;France2020-31;0;
France;FRA;67656682;cases;11935;79;2020-32;30.22909105;2.497905528;199711;20028;5675;5338;France2020-32;0;
France;FRA;67656682;cases;17353;119;2020-33;43.28914622;2.926540205;217064;20147;6039;6046;France2020-33;0;
France;FRA;67656682;cases;28177;138;2020-34;67.29564421;3.798590064;245241;20285;5360;5414;France2020-34;0;
France;FRA;67656682;cases;39986;131;2020-35;100.7483636;3.975956137;285227;20416;5466;5341;France2020-35;0;
France;FRA;67656682;cases;52854;154;2020-36;137.2222185;4.212444234;338081;20570;5467;5445;France2020-36;0;
France;FRA;67656682;cases;64706;301;2020-37;173.7596295;6.725130269;402787;20871;5791;5702;France2020-37;0;
France;FRA;67656682;cases;75853;515;2020-38;207.7533155;12.06089297;478640;21386;6064;6064;France2020-38;0;
France;FRA;67656682;cases;74124;677;2020-39;221.6735961;17.61836325;552764;22063;5636;5529;France2020-39;0;
France;FRA;67656682;cases;79973;663;2020-40;227.7631646;19.80587815;632737;22726;6053;6115;France2020-40;0;
France;FRA;67656682;cases;123089;793;2020-41;300.1359127;21.52041686;755826;23519;6228;5903;France2020-41;0;
France;FRA;67656682;cases;174828;1097;2020-42;440.3364031;27.9351565;930654;24616;6308;6145;France2020-42;0;
France;FRA;67656682;cases;275475;2037;2020-43;665.5706232;46.32210607;1206129;26653;7169;6794;France2020-43;0;
France;FRA;67656682;cases;334606;3517;2020-44;901.7305933;82.0909308;1540735;30170;7442;7440;France2020-44;0;
France;FRA;67656682;cases;304647;5281;2020-45;944.8482856;130.0388925;1845382;35451;7956;7930;France2020-45;0;
France;FRA;67656682;cases;178339;6018;2020-46;713.8777512;167.0049383;2023721;41469;7867;7873;France2020-46;0;
France;FRA;67656682;cases;116391;6208;2020-47;435.6258558;180.7064674;2140112;47677;7717;7554;France2020-47;0;
France;FRA;67656682;cases;78267;5215;2020-48;287.7143754;168.837721;2218379;52892;7531;7446;France2020-48;0;
France;FRA;67656682;cases;72129;4450;2020-49;222.2928993;142.8535913;2290508;57342;7420;7397;France2020-49;0;
France;FRA;67656682;cases;78745;4257;2020-50;222.9994075;128.6938665;2369253;61599;7309;7483;France2020-50;0;
France;FRA;67656682;cases;94319;3786;2020-51;255.7973505;118.8796104;2463572;65385;7053;7314;France2020-51;0;
France;FRA;67656682;cases;85104;3560;2020-52;265.1962743;108.5775977;2548676;68945;6971;7157;France2020-52;0;
France;FRA;67656682;cases;89728;3259;2020-53;258.410544;100.788271;2638404;72204;7288;7391;France2020-53;4324;ALL
France;FRA;67656682;cases;123771;3857;2021-01;315.5623269;105.1780813;2762175;76061;7325;7651;France2021-01;3;ALL
France;FRA;67656682;cases;120598;3825;2021-02;361.1897492;113.5438477;2882773;79886;7419;7521;France2021-02;0;ALL
France;FRA;67656682;cases;132695;3754;2021-03;374.3798728;112.0214556;3015468;83640;7588;7849;France2021-03;0;ALL
France;FRA;67656682;cases;134230;3535;2021-04;394.5286587;107.7351089;3149698;87175;7444;7593;France2021-04;516903;ALL
France;FRA;67656682;cases;131751;3431;2021-05;393.1333789;102.9610054;3281449;90606;7373;7344;France2021-05;3421;ALL
France;FRA;67656682;cases;114509;3280;2021-06;363.9847429;99.19197634;3395958;93886;7310;7134;France2021-06;34462;ALL
France;FRA;67656682;cases;120536;2825;2021-07;347.4084053;90.23498965;3516494;96711;7252;7171;France2021-07;0;ALL
France;FRA;67656682;cases;130618;2395;2021-08;371.2183225;77.15424176;3647112;99106;6883;6754;France2021-08;767;ALL
France;FRA;67656682;cases;127029;2202;2021-09;380.8153051;67.94598647;3774141;101308;6705;6539;France2021-09;38714;ALL
France;FRA;67656682;cases;144730;2015;2021-10;401.6735553;62.32939416;3918871;103323;6703;6408;France2021-10;970;ALL
France;FRA;67656682;cases;185686;1890;2021-11;488.3715699;57.71787626;4104557;105213;6750;6520;France2021-11;52586;ALL
